Michael Cristofer,"[u'Category:1945 births', u'Category:20th-century American dramatists and playwrights', u'Category:20th-century American male actors', u'Category:21st-century American dramatists and playwrights', u'Category:21st-century American male actors', u'Category:Actors from Trenton, New Jersey', u'Category:American film directors', u'Category:American male dramatists and playwrights', u'Category:American male film actors', u'Category:American male screenwriters']"
Alan Uger,
Mark A.Z. Dippé,"[u'Category:1958 births', u'Category:Alaska people stubs', u'Category:All stub articles', u'Category:American film director, 1950s birth stubs', u'Category:American film directors', u'Category:American men', u'Category:Articles with hCards', u'Category:Living people', u'Category:People from Anchorage, Alaska', u'Category:Special effects people']"
Ron Shelton,"[u'Category:1945 births', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Bluefield Orioles players', u'Category:Dallas-Fort Worth Spurs players', u'Category:Film directors from California', u'Category:Living people', u'Category:People from Montecito, California', u'Category:People from the Greater Los Angeles Area']"
John D. Voelker,"[u'Category:1903 births', u'Category:1991 deaths', u'Category:20th-century American judges', u'Category:20th-century American novelists', u'Category:20th-century American short story writers', u'Category:American male novelists', u'Category:American male short story writers', u'Category:American mystery writers', u'Category:American people of German descent', u'Category:Articles with hCards']"
Mark Verheiden,"[u'Category:1956 births', u'Category:All BLP articles lacking sources', u'Category:American television writers', u'Category:BLP articles lacking sources from November 2015', u'Category:Comics creator BLP pop', u'Category:Comics creator pop', u'Category:Comics infobox image less alt text', u'Category:Living people', u'Category:Male television writers', u'Category:Redundant infobox title param']"
Craig Bolotin,"[u'Category:1954 births', u'Category:All stub articles', u'Category:American film biography stubs', u'Category:American film directors', u'Category:American film producers', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Living people', u'Category:University of California, Berkeley alumni', u'Category:Writers from Chicago']"
 Zev Berman,
Michael Tolkin,"[u'Category:1950 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:All stub articles', u'Category:American Jews', u'Category:American film biography stubs', u'Category:American film directors', u'Category:American male novelists', u'Category:American male screenwriters', u'Category:Articles with hCards']"
Stephen Chbosky,"[u'Category:1970 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:All articles with dead external links', u'Category:American film directors', u'Category:American male novelists', u'Category:American male screenwriters', u'Category:American writers of young adult literature', u'Category:Articles with dead external links from November 2013', u'Category:Articles with dead external links from November 2016']"
Ron Barrett,"[u'Category:All stub articles', u'Category:American comics artist stubs', u'Category:American comics artists', u'Category:American illustrators', u'Category:High School of Art and Design alumni', u'Category:Living people', u'Category:Pages using ISBN magic links', u'Category:Puzzle designers', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers']"
Ken Nolan,"[u'Category:21st-century American novelists', u'Category:21st-century American writers', u'Category:American male novelists', u'Category:American male screenwriters', u'Category:Living people', u'Category:Place of birth missing (living people)', u'Category:Writers Guild of America Award winners', u'Category:Writers from Los Angeles', u'Category:Year of birth missing (living people)']"
Rod Lurie,"[u'Category:1962 births', u'Category:All articles with unsourced statements', u'Category:American film critics', u'Category:American film directors', u'Category:American male screenwriters', u'Category:American people of Israeli descent', u'Category:American television directors', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from November 2015', u'Category:Articles with unsourced statements from November 2016']"
Donna Powers,
Stanislaw Lem,"[u'Category:1921 births', u'Category:2006 deaths', u'Category:All articles with unsourced statements', u'Category:Articles with German-language external links', u'Category:Articles with unsourced statements from December 2012', u'Category:Articles with unsourced statements from October 2014', u'Category:CS1 German-language sources (de)', u'Category:CS1 Polish-language sources (pl)', u'Category:Good articles', u'Category:Interlanguage link template link number']"
Jim Uhls,"[u'Category:1957 births', u'Category:All stub articles', u'Category:American film producers', u'Category:American male screenwriters', u'Category:Drake University alumni', u'Category:Living people', u'Category:People from Missouri', u'Category:Screenwriter stubs', u'Category:UCLA Film School alumni', u'Category:Use mdy dates from December 2013']"
 Michael Cristofer,"[u'Category:1945 births', u'Category:20th-century American dramatists and playwrights', u'Category:20th-century American male actors', u'Category:21st-century American dramatists and playwrights', u'Category:21st-century American male actors', u'Category:Actors from Trenton, New Jersey', u'Category:American film directors', u'Category:American male dramatists and playwrights', u'Category:American male film actors', u'Category:American male screenwriters']"
Gina Prince-Bythewood,"[u'Category:1969 births', u'Category:African-American film directors', u'Category:African-American screenwriters', u'Category:American adoptees', u'Category:American film directors', u'Category:American television writers', u'Category:American women film directors', u'Category:American women screenwriters', u'Category:Articles with hCards', u'Category:English-language film directors']"
Jules Bass,"[u'Category:1935 births', u'Category:All articles with unsourced statements', u""Category:American children's writers"", u'Category:American film directors', u'Category:American film producers', u'Category:American film score composers', u'Category:American lyricists', u'Category:American people of Greek descent', u'Category:Animators from Pennsylvania', u'Category:Articles with hCards']"
